HDOP,x,y,time,timestamp,altid,slope,sin_aspect,elevation,cos_aspect,veg_class,used
2.4,671761.5669,4581959.152,18991230,18991230,P052,18.3287,1.5532,2016.28,1.8331,Herbaceous - grassland,1
2.4,669482.4449,4586483.376,18991230,18991230,P052,22.6131,0.5923,2152.68,1.9131,Herbaceous - grassland,1
2.4,670455.2762,4584555.524,18991230,18991230,P052,30.0557,0.9451,2048.45,0.0015,Herbaceous - shrub-steppe,1
2.4,671025.3184,4583441.423,18991230,18991230,P052,14.2075,0.5685,2045.35,0.0979,Herbaceous - shrub-steppe,1
2.4,632818.8354,4604047.287,18991230,18991230,P052,16.54,0.3624,2069.16,0.2296,Herbaceous - shrub-steppe,1
2.4,632992.6581,4604343.706,18991230,18991230,P052,4.6481,1.7428,2043.25,0.3305,Herbaceous - shrub-steppe,1
2.4,678702.2401,4577176.655,18991230,18991230,P052,17.6881,1.8424,2037.45,0.4611,Herbaceous - shrub-steppe,1
2.4,632802.5307,4604026.994,18991230,18991230,P052,14.1433,1.9943,2069.34,0.8934,Herbaceous - shrub-steppe,1
2.4,658011.1002,4598737.994,18991230,18991230,P052,10.1207,0.0077,2231.68,1.1241,Herbaceous - shrub-steppe,1
2.4,615453.8088,4612233.353,18991230,18991230,P052,25.2965,1.969,2147.56,1.247,Herbaceous - shrub-steppe,1
2.4,624509.4006,4608628.708,18991230,18991230,P052,12.3858,0.0696,2006.32,1.3665,Herbaceous - shrub-steppe,1
2.4,665284.5603,4588635.727,18991230,18991230,P052,6.3561,1.8036,2219.08,1.5952,Herbaceous - shrub-steppe,1
2.4,675198.574,4575020.519,18991230,18991230,P052,9.3541,1.4341,1931.54,1.9009,Herbaceous - shrub-steppe,1
2.4,675057.506,4574930.468,18991230,18991230,P052,21.0797,0.6234,1926.05,1.9264,Herbaceous - shrub-steppe,1
2.4,657317.2851,4599202.683,18991230,18991230,P052,13.7937,0.905,2061.09,1.9955,Herbaceous - shrub-steppe,1
2.4,633008.3126,4604353.991,18991230,18991230,P052,12.3661,1.0152,2042.3,1.9999,Herbaceous - shrub-steppe,1
2.4,669465.4203,4586531.856,18991230,18991230,P052,17.1168,0,2134.66,0.9963,Open tree canopy,1
2.4,661838.1624,4592426.756,18991230,18991230,P052,26.7552,0.0193,2237.28,1.1957,Open tree canopy,1
2.4,637428.181,4604879.102,18991230,18991230,P052,21.1761,1.2551,1982.61,0.0331,Shrubland,1
2.4,703605.699,4551150.909,18991230,18991230,P052,13.1313,1.9631,2134.38,0.731,Shrubland,1
2.4,679007.9871,4563378.784,18991230,18991230,P052,3.0078,1.428,1804.78,1.9038,Shrubland,1
2.3,669723.6902,4586573.457,18991230,18991230,P052,22.1673,1.7758,2179.36,0.369,Herbaceous - grassland,1
2.3,665694.9097,4588276.317,18991230,18991230,P052,23.3647,0.2613,2304.15,1.6741,Herbaceous - grassland,1
2.3,665752.9856,4588149.901,18991230,18991230,P052,15.465,0.6351,2261.79,1.931,Herbaceous - grassland,1
2.3,660640.7772,4595583.623,18991230,18991230,P052,21.3659,0.9983,2279.96,0,Herbaceous - shrub-steppe,1
2.3,662680.0026,4589845.224,18991230,18991230,P052,14.0053,0.6608,2192.7,0.0593,Herbaceous - shrub-steppe,1
2.3,664655.1276,4589293.424,18991230,18991230,P052,8.9243,1.5519,2220.09,0.1661,Herbaceous - shrub-steppe,1
2.3,624523.0077,4608516.774,18991230,18991230,P052,6.6196,0.2692,2014.39,0.3175,Herbaceous - shrub-steppe,1
2.3,671216.7618,4583341.523,18991230,18991230,P052,0.6676,0.1684,2024.51,0.4447,Herbaceous - shrub-steppe,1
2.3,671137.2122,4583698.458,18991230,18991230,P052,13.1527,1.9224,1996.74,0.6138,Herbaceous - shrub-steppe,1
2.3,624473.884,4608610.323,18991230,18991230,P052,12.1365,0.0061,2003.13,0.8895,Herbaceous - shrub-steppe,1
2.3,666209.0474,4588350.322,18991230,18991230,P052,29.4508,1.9979,2173.21,0.9358,Herbaceous - shrub-steppe,1
2.3,625921.9281,4607014.078,18991230,18991230,P052,14.1223,1.9981,1975.35,0.938,Herbaceous - shrub-steppe,1
2.3,632724.4397,4604101.077,18991230,18991230,P052,24.8432,2,2099.56,0.9981,Herbaceous - shrub-steppe,1
2.3,666392.5831,4588185.693,18991230,18991230,P052,15.6065,1.993,2239.07,1.1181,Herbaceous - shrub-steppe,1
2.3,666253.8511,4588292.477,18991230,18991230,P052,20.4668,0.0351,2199.62,1.2627,Herbaceous - shrub-steppe,1
2.3,666247.1671,4588146.802,18991230,18991230,P052,27.3742,1.8095,2196.62,1.5871,Herbaceous - shrub-steppe,1
2.3,643336.9308,4605819.666,18991230,18991230,P052,1.5125,0.2937,1892.15,1.708,Herbaceous - shrub-steppe,1
2.3,643080.7751,4605870.101,18991230,18991230,P052,2.0948,1.548,1898.86,1.8365,Herbaceous - shrub-steppe,1
2.3,666857.7559,4588715.179,18991230,18991230,P052,15.8418,0.6459,2305.1,1.9352,Herbaceous - shrub-steppe,1
2.3,666403.5993,4588179.282,18991230,18991230,P052,18.2061,1.1269,2235.35,1.9919,Herbaceous - shrub-steppe,1
2.3,664423.605,4589402.571,18991230,18991230,P052,19.1869,1.1104,2229.03,1.9939,Herbaceous - shrub-steppe,1
2.3,620006.5749,4610784.334,18991230,18991230,P052,3.674,1.0207,2008.95,1.9998,Herbaceous - shrub-steppe,1
2.3,675049.9444,4575174.682,18991230,18991230,P052,12.1535,0.3066,1954.1,1.7205,Open tree canopy,1
2.3,674477.9244,4575415.311,18991230,18991230,P052,29.146,0.0666,1948.98,0.6411,Shrubland,1
2.3,624352.8524,4608236.179,18991230,18991230,P052,6.8908,0.211,1989.17,1.6144,Shrubland,1
2.3,620208.9258,4610491.196,18991230,18991230,P052,5.5749,0.29,1990.03,1.7042,Shrubland,1
2.2,665638.4666,4588295.019,18991230,18991230,P052,19.9085,1.5141,2304.94,0.1422,Herbaceous - grassland,1
2.2,660640.6536,4595589.174,18991230,18991230,P052,21.3659,0.9983,2279.96,0,Herbaceous - shrub-steppe,1
2.2,664227.162,4589917.977,18991230,18991230,P052,18.7326,0.8759,2257.19,0.0077,Herbaceous - shrub-steppe,1
2.2,664058.3477,4589806.393,18991230,18991230,P052,7.1187,0.7044,2246.7,0.0447,Herbaceous - shrub-steppe,1
2.2,670533.7333,4584598.474,18991230,18991230,P052,22.6693,1.3452,2022.72,0.0615,Herbaceous - shrub-steppe,1
2.2,660642.3725,4595586.991,18991230,18991230,P052,21.723,1.4775,2279.96,0.1214,Herbaceous - shrub-steppe,1
2.2,666216.7273,4588307.176,18991230,18991230,P052,34.0873,0.5183,2182.94,0.1237,Herbaceous - shrub-steppe,1
2.2,666788.7889,4588696.925,18991230,18991230,P052,19.3486,1.4985,2286.74,0.1331,Herbaceous - shrub-steppe,1
2.2,631570.6161,4603305.779,18991230,18991230,P052,10.7784,1.608,2177.15,0.206,Herbaceous - shrub-steppe,1
2.2,632821.3159,4604048.443,18991230,18991230,P052,16.54,0.3624,2069.16,0.2296,Herbaceous - shrub-steppe,1
2.2,620216.3289,4610496.873,18991230,18991230,P052,5.9581,0.3287,1988.73,0.2588,Herbaceous - shrub-steppe,1
2.2,657337.894,4599099.829,18991230,18991230,P052,10.3036,1.6916,2091.24,0.2777,Herbaceous - shrub-steppe,1
2.2,615432.112,4612184.14,18991230,18991230,P052,6.8776,1.7034,2131.1,0.2892,Herbaceous - shrub-steppe,1
2.2,666254.1829,4588278.044,18991230,18991230,P052,20.4674,0.1287,2199.85,0.5093,Herbaceous - shrub-steppe,1
2.2,667042.786,4588486.171,18991230,18991230,P052,15.0368,1.9541,2262.56,0.7005,Herbaceous - shrub-steppe,1
2.2,624696.7343,4608206.599,18991230,18991230,P052,3.6398,0.0372,2001.84,0.7298,Herbaceous - shrub-steppe,1
2.2,674432.8395,4577500.486,18991230,18991230,P052,34.061,1.9986,2011.13,1.0529,Herbaceous - shrub-steppe,1
2.2,625925.9974,4607019.702,18991230,18991230,P052,10.367,1.9889,1976.53,1.1486,Herbaceous - shrub-steppe,1
2.2,660726.199,4594598.008,18991230,18991230,P052,12.9611,0.2596,2453,1.6722,Herbaceous - shrub-steppe,1
2.2,675182.5607,4575024.576,18991230,18991230,P052,10.2614,0.2951,1934.95,1.7093,Herbaceous - shrub-steppe,1
2.2,633124.5824,4604425.001,18991230,18991230,P052,13.4186,1.5798,2007.38,1.8147,Herbaceous - shrub-steppe,1
2.2,666283.8868,4588404.253,18991230,18991230,P052,24.057,0.6998,2210.08,1.9539,Herbaceous - shrub-steppe,1
2.2,667237.5281,4588488.451,18991230,18991230,P052,20.4706,0.7212,2332.84,1.9603,Herbaceous - shrub-steppe,1
2.2,644993.5358,4605582.969,18991230,18991230,P052,12.7185,0.8358,1895.97,1.9864,Herbaceous - shrub-steppe,1
2.2,660623.9947,4595512.157,18991230,18991230,P052,26.9419,1.0256,2262.18,1.9997,Herbaceous - shrub-steppe,1
2.2,675199.7594,4575006.106,18991230,18991230,P052,9.1035,1.0053,1931.54,2,Herbaceous - shrub-steppe,1
2.2,675099.9029,4575430.282,18991230,18991230,P052,29.5098,1.1621,1930.77,0.0132,Open tree canopy,1
2.2,666197.4001,4588347.833,18991230,18991230,P052,15.8793,1.855,2170.25,0.4814,Open tree canopy,1
2.2,637413.1763,4604878.816,18991230,18991230,P052,16.753,1.0579,1983.02,0.0017,Shrubland,1
2.2,701514.759,4551219.701,18991230,18991230,P052,16.2146,0.3891,2120.55,0.2083,Shrubland,1
2.2,675016.4353,4575070.562,18991230,18991230,P052,27.9303,0,1926.54,0.9942,Shrubland,1
2.2,675003.2971,4575129.122,18991230,18991230,P052,32.3617,0.0018,1926.24,1.0607,Shrubland,1
2.2,701871.3286,4551092.863,18991230,18991230,P052,20.7961,0.0492,2164.21,1.3098,Shrubland,1
2.2,662283.7226,4590296.196,18991230,18991230,P052,15.5791,0.1142,2252.7,1.4641,Shrubland,1
2.2,675194.4348,4574983.76,18991230,18991230,P052,6.5368,1.5766,1932.39,1.817,Shrubland,1
2.2,703658.744,4551147.94,18991230,18991230,P052,13.2744,0.6938,2142.12,1.952,Shrubland,1
2.1,666035.6115,4588257.471,18991230,18991230,P052,28.1441,1.8991,2214.25,1.4378,Herbaceous - grassland,1
2.1,665790.0496,4588210.736,18991230,18991230,P052,14.7371,1.4805,2286.7,1.877,Herbaceous - grassland,1
2.1,665791.4323,4588296.303,18991230,18991230,P052,16.4756,1.3743,2310.68,1.9273,Herbaceous - grassland,1
2.1,666225.6638,4588318.49,18991230,18991230,P052,23.647,1.0068,2186.78,0,Herbaceous - shrub-steppe,1
2.1,671729.7592,4581959.509,18991230,18991230,P052,18.5372,1.026,2017.48,0.0003,Herbaceous - shrub-steppe,1
2.1,660697.222,4595261.631,18991230,18991230,P052,19.0008,0.9661,2321.73,0.0006,Herbaceous - shrub-steppe,1
2.1,664214.6056,4589918.803,18991230,18991230,P052,17.0193,1.0919,2255.23,0.0042,Herbaceous - shrub-steppe,1
2.1,643320.4599,4605809.342,18991230,18991230,P052,1.385,0.9025,1892.52,0.0048,Herbaceous - shrub-steppe,1
2.1,661215.4379,4593748.033,18991230,18991230,P052,5.967,1.1735,2477.81,0.0152,Herbaceous - shrub-steppe,1
2.1,673200.5235,4579312.821,18991230,18991230,P052,13.4253,1.1981,2146.46,0.0198,Herbaceous - shrub-steppe,1
2.1,670536.4768,4584588.541,18991230,18991230,P052,7.5112,0.7447,2020.49,0.0331,Herbaceous - shrub-steppe,1
2.1,659267.2973,4597572.627,18991230,18991230,P052,17.4357,1.2772,2308.14,0.0392,Herbaceous - shrub-steppe,1
2.1,673194.1101,4579335.996,18991230,18991230,P052,12.5985,0.7217,2146.02,0.0395,Herbaceous - shrub-steppe,1
2.1,657307.7095,4599182.48,18991230,18991230,P052,11.1075,1.2889,2065.6,0.0426,Herbaceous - shrub-steppe,1
2.1,662703.9939,4589819.104,18991230,18991230,P052,18.5544,1.3585,2180.64,0.0665,Herbaceous - shrub-steppe,1
2.1,670491.1212,4584596.36,18991230,18991230,P052,1.2276,0.6204,2021.19,0.0748,Herbaceous - shrub-steppe,1
2.1,662711.5626,4589817.053,18991230,18991230,P052,18.2045,1.6247,2179.84,0.2192,Herbaceous - shrub-steppe,1
2.1,658013.2245,4598679.168,18991230,18991230,P052,7.8426,0.3586,2230.66,0.2328,Herbaceous - shrub-steppe,1
2.1,644948.8607,4605565.408,18991230,18991230,P052,7.5605,0.3418,1902.05,0.2471,Herbaceous - shrub-steppe,1
2.1,615430.5161,4612335.149,18991230,18991230,P052,27.4901,1.6806,2170.51,0.2673,Herbaceous - shrub-steppe,1
2.1,624306.3943,4608272.025,18991230,18991230,P052,13.745,0.2888,1986.11,0.2971,Herbaceous - shrub-steppe,1
2.1,666789.5059,4588665.838,18991230,18991230,P052,19.9323,1.715,2281.33,0.3009,Herbaceous - shrub-steppe,1
2.1,624696.7151,4608207.709,18991230,18991230,P052,3.6398,0.0372,2001.84,0.7298,Herbaceous - shrub-steppe,1
2.1,670440.0966,4584560.722,18991230,18991230,P052,15.1923,0.0352,2050.89,0.7371,Herbaceous - shrub-steppe,1
2.1,640098.5179,4605983.543,18991230,18991230,P052,11.6658,0.0181,1974.75,0.8107,Herbaceous - shrub-steppe,1
2.1,624421.2369,4608570.541,18991230,18991230,P052,16.5879,0.0107,1994.9,1.1457,Herbaceous - shrub-steppe,1
2.1,678553.8499,4577115.234,18991230,18991230,P052,19.8581,1.9833,2057.79,1.1819,Herbaceous - shrub-steppe,1
2.1,664108.1269,4589638.676,18991230,18991230,P052,13.8575,0.0211,2254.56,1.2043,Herbaceous - shrub-steppe,1
2.1,620102.8164,4610459.435,18991230,18991230,P052,5.0403,1.9618,1998.94,1.2739,Herbaceous - shrub-steppe,1
2.1,633085.6198,4604232.14,18991230,18991230,P052,20.6251,0.102,2012.76,1.44,Herbaceous - shrub-steppe,1
2.1,671824.2096,4581681.806,18991230,18991230,P052,13.3024,0.1086,2047.62,1.4532,Herbaceous - shrub-steppe,1
2.1,671026.781,4583450.345,18991230,18991230,P052,14.2131,1.8503,2043.1,1.5263,Herbaceous - shrub-steppe,1
2.1,678613.6276,4577102.263,18991230,18991230,P052,19.6057,1.7845,2045.01,1.6201,Herbaceous - shrub-steppe,1
2.1,666378.9356,4588052.078,18991230,18991230,P052,23.1748,0.2192,2199.11,1.6248,Herbaceous - shrub-steppe,1
2.1,664629.3553,4589323.941,18991230,18991230,P052,19.2389,0.2355,2231.89,1.6446,Herbaceous - shrub-steppe,1
2.1,620113.5698,4610464.057,18991230,18991230,P052,3.6955,1.7156,1998.45,1.6985,Herbaceous - shrub-steppe,1
2.1,620218.0805,4610591.301,18991230,18991230,P052,5.125,0.3408,1987.01,1.7519,Herbaceous - shrub-steppe,1
2.1,664397.0789,4589503.054,18991230,18991230,P052,26.2037,1.5684,2259.58,1.8228,Herbaceous - shrub-steppe,1
2.1,632857.5672,4604072.436,18991230,18991230,P052,7.659,1.5546,2070.53,1.8321,Herbaceous - shrub-steppe,1
2.1,675191.7963,4575023.688,18991230,18991230,P052,11.7922,0.4543,1932.54,1.838,Herbaceous - shrub-steppe,1
2.1,656907.0828,4599219.29,18991230,18991230,P052,19.7018,1.5282,2014.96,1.8491,Herbaceous - shrub-steppe,1
2.1,631580.3167,4603322.616,18991230,18991230,P052,10.6149,1.4833,2177.23,1.8755,Herbaceous - shrub-steppe,1
2.1,614160.5117,4612588.027,18991230,18991230,P052,34.3725,0.5717,2190.43,1.9036,Herbaceous - shrub-steppe,1
2.1,664644.7203,4589236.535,18991230,18991230,P052,14.679,0.5932,2213,1.9135,Herbaceous - shrub-steppe,1
2.1,631446.4719,4603390.139,18991230,18991230,P052,17.635,0.7091,2147.27,1.9568,Herbaceous - shrub-steppe,1
2.1,631449.034,4603386.854,18991230,18991230,P052,17.635,0.7091,2147.27,1.9568,Herbaceous - shrub-steppe,1
2.1,660681.7772,4595430.132,18991230,18991230,P052,27.1002,0.9892,2278.53,1.9999,Herbaceous - shrub-steppe,1
2.1,614362.2796,4612783.363,18991230,18991230,P052,27.5012,0.3728,2150.24,0.2211,Open tree canopy,1
2.1,661296.0732,4593690.96,18991230,18991230,P052,14.3331,1.6511,2463.44,0.241,Open tree canopy,1
2.1,661829.4381,4592443.223,18991230,18991230,P052,26.3116,1.7209,2240.45,0.3069,Open tree canopy,1
2.1,614366.5489,4612776.768,18991230,18991230,P052,31.2187,1.7059,2150.24,1.7083,Open tree canopy,1
2.1,669490.194,4586402.464,18991230,18991230,P052,21.2225,0.6803,2181.75,1.9475,Open tree canopy,1
2.1,666151.9841,4588286.804,18991230,18991230,P052,12.2106,1.6622,2158.33,0.2507,Shrubland,1
2.1,675027.414,4575136.369,18991230,18991230,P052,41.1217,0.2288,1942.61,0.3634,Shrubland,1
2.1,675027.7541,4575087.498,18991230,18991230,P052,35.4012,0.1879,1933.75,0.4165,Shrubland,1
2.1,666141.7019,4588297.676,18991230,18991230,P052,18.5817,1.8404,2163.06,1.542,Shrubland,1
2.1,686214.3224,4556681.336,18991230,18991230,P052,29.7767,0.3658,2029.49,1.7732,Shrubland,1
2.1,675027.5859,4575059.721,18991230,18991230,P052,34.5321,0.4164,1929.67,1.8121,Shrubland,1
2.1,675088.227,4575254.479,18991230,18991230,P052,3.9207,1.5491,1943.68,1.8357,Shrubland,1
2.1,675191.716,4575027.019,18991230,18991230,P052,11.7922,0.4543,1932.54,1.838,Shrubland,1
2.1,675025.1279,4575057.44,18991230,18991230,P052,29.4321,1.4346,1928.16,1.9006,Shrubland,1
2.1,701444.1365,4551281.088,18991230,18991230,P052,11.7563,1.2969,2097.26,1.9549,Shrubland,1
2.1,675012.2305,4575106.009,18991230,18991230,P052,28.0401,0.7747,1930.73,1.9743,Shrubland,1
2.1,620186.9021,4610463.063,18991230,18991230,P052,4.54,1.1365,1993.04,1.9906,Shrubland,1
2,665767.0171,4588121.34,18991230,18991230,P052,32.3449,0.8783,2250.33,1.9926,Herbaceous - grassland,1
2,665777.8547,4588122.7,18991230,18991230,P052,25.7005,1.1181,2256.9,1.993,Herbaceous - grassland,1
2,671180.5135,4583388.435,18991230,18991230,P052,11.9267,1.0526,2032,0.0014,Herbaceous - shrub-steppe,1
2,661826.6343,4592456.49,18991230,18991230,P052,19.555,0.7686,2242.09,0.0271,Herbaceous - shrub-steppe,1
2,664207.6702,4589929.754,18991230,18991230,P052,16.366,1.3538,2252.86,0.0647,Herbaceous - shrub-steppe,1
2,665564.4635,4588459.951,18991230,18991230,P052,17.901,1.3547,2316.79,0.065,Herbaceous - shrub-steppe,1
2,664223.9465,4589912.35,18991230,18991230,P052,19.4583,0.6313,2259.03,0.0704,Herbaceous - shrub-steppe,1
2,678702.1034,4577182.206,18991230,18991230,P052,19.2481,1.3748,2038.62,0.0729,Herbaceous - shrub-steppe,1
2,664432.6436,4589409.442,18991230,18991230,P052,19.125,1.3835,2226.34,0.0764,Herbaceous - shrub-steppe,1
2,620217.199,4610494.666,18991230,18991230,P052,5.9581,0.3287,1988.73,0.2588,Herbaceous - shrub-steppe,1
2,683800.7383,4559444.216,18991230,18991230,P052,16.3468,1.8553,2169.17,0.4819,Herbaceous - shrub-steppe,1
2,661887.2706,4592397.864,18991230,18991230,P052,24.5763,1.9279,2226.47,0.6273,Herbaceous - shrub-steppe,1
2,675017.1314,4575284.981,18991230,18991230,P052,33.4203,1.9606,1909.12,0.722,Herbaceous - shrub-steppe,1
2,624421.2369,4608570.541,18991230,18991230,P052,16.5879,0.0107,1994.9,1.1457,Herbaceous - shrub-steppe,1
2,670975.8028,4583412.483,18991230,18991230,P052,10.9896,1.9888,2049.24,1.149,Herbaceous - shrub-steppe,1
2,633876.1423,4603921.386,18991230,18991230,P052,12.3108,1.9645,2021.46,1.2641,Herbaceous - shrub-steppe,1
2,625931.8172,4606925.403,18991230,18991230,P052,21.6988,1.955,1995.96,1.2965,Herbaceous - shrub-steppe,1
2,657325.1816,4599185.083,18991230,18991230,P052,14.8691,0.1339,2066.02,1.4998,Herbaceous - shrub-steppe,1
2,625944.272,4607023.354,18991230,18991230,P052,11.5569,0.1918,1979.02,1.5889,Herbaceous - shrub-steppe,1
2,666396.8633,4588181.349,18991230,18991230,P052,17.0175,1.6577,2237.34,1.7533,Herbaceous - shrub-steppe,1
2,633119.5806,4604424.908,18991230,18991230,P052,13.4186,1.5798,2007.38,1.8147,Herbaceous - shrub-steppe,1
2,664396.9779,4589507.495,18991230,18991230,P052,26.2037,1.5684,2259.58,1.8228,Herbaceous - shrub-steppe,1
2,637267.0286,4604802.722,18991230,18991230,P052,31.6341,1.556,1936.13,1.8312,Herbaceous - shrub-steppe,1
2,675189.3116,4575022.517,18991230,18991230,P052,11.7922,0.4543,1932.54,1.838,Herbaceous - shrub-steppe,1
2,660691.8625,4595464.792,18991230,18991230,P052,23.7674,1.2718,2287.1,1.9624,Herbaceous - shrub-steppe,1
2,644915.1555,4605541.403,18991230,18991230,P052,6.7971,0.7427,1908.58,1.9663,Herbaceous - shrub-steppe,1
2,666502.3278,4588067.136,18991230,18991230,P052,26.8288,0.9425,2155.87,1.9983,Herbaceous - shrub-steppe,1
2,661527.1552,4592734.156,18991230,18991230,P052,10.2085,1.0428,2377.44,1.9991,Herbaceous - shrub-steppe,1
2,675097.3915,4575430.222,18991230,18991230,P052,29.5098,1.1621,1930.77,0.0132,Open tree canopy,1
2,660699.3872,4595389.424,18991230,18991230,P052,24.2337,0.4235,2287.15,0.1829,Open tree canopy,1
2,660763.4272,4594576.62,18991230,18991230,P052,20.7911,1.5211,2464.62,1.8535,Open tree canopy,1
2,637429.8906,4604876.914,18991230,18991230,P052,21.1761,1.2551,1978.27,0.0331,Shrubland,1
2,662265.6937,4590280.24,18991230,18991230,P052,11.8103,0.5451,2254.54,0.1095,Shrubland,1
2,701515.6602,4551217.503,18991230,18991230,P052,13.5729,0.4575,2122.54,0.1599,Shrubland,1
2,626409.0996,4605997.543,18991230,18991230,P052,9.3439,1.7295,1949.71,0.316,Shrubland,1
2,703622.6908,4551174.715,18991230,18991230,P052,20.3281,1.8299,2142.49,0.4421,Shrubland,1
2,620181.5603,4610632.891,18991230,18991230,P052,15.2656,0.0001,1996.58,0.9849,Shrubland,1
2,703654.1982,4551130.036,18991230,18991230,P052,23.2819,0.0009,2137.39,1.043,Shrubland,1
2,675189.1777,4575028.069,18991230,18991230,P052,11.7922,0.4543,1932.54,1.838,Shrubland,1
2,626239.3973,4606498.774,18991230,18991230,P052,5.0858,1.37,1966.86,1.929,Shrubland,1
2,620203.2256,4610483.327,18991230,18991230,P052,5.0019,0.6307,1990.03,1.9293,Shrubland,1
2,620205.0958,4610471.142,18991230,18991230,P052,4.0119,0.8563,1991.34,1.9896,Shrubland,1
2,615318.997,4612122.352,18991230,18991230,P052,33.8773,1.1236,2142.18,1.9923,Shrubland,1
1.9,671729.7328,4581960.62,18991230,18991230,P052,18.5372,1.026,2017.48,0.0003,Herbaceous - shrub-steppe,1
1.9,624461.0025,4608632.312,18991230,18991230,P052,15.57,0.9401,1996.81,0.0018,Herbaceous - shrub-steppe,1
1.9,674483.1229,4577463.924,18991230,18991230,P052,26.5985,1.0718,2033.78,0.0026,Herbaceous - shrub-steppe,1
1.9,660854.3331,4594695.282,18991230,18991230,P052,25.3678,0.9131,2461.99,0.0038,Herbaceous - shrub-steppe,1
1.9,644898.015,4605564.383,18991230,18991230,P052,13.796,0.8812,1905.63,0.0071,Herbaceous - shrub-steppe,1
1.9,660647.6035,4595577.11,18991230,18991230,P052,21.8489,1.1292,2282.71,0.0084,Herbaceous - shrub-steppe,1
1.9,671740.8159,4581951.995,18991230,18991230,P052,16.5849,0.8454,2013.33,0.012,Herbaceous - shrub-steppe,1
1.9,666393.9368,4588126.85,18991230,18991230,P052,24.649,0.8143,2210.97,0.0174,Herbaceous - shrub-steppe,1
1.9,670527.6463,4584572.781,18991230,18991230,P052,7.3571,1.1914,2021.95,0.0185,Herbaceous - shrub-steppe,1
1.9,670520.6442,4584585.946,18991230,18991230,P052,1.9255,0.7574,2020.86,0.0299,Herbaceous - shrub-steppe,1
1.9,660839.7091,4594339.494,18991230,18991230,P052,7.8051,1.267,2460.76,0.0363,Herbaceous - shrub-steppe,1
1.9,673192.4633,4579334.846,18991230,18991230,P052,12.5985,0.7217,2146.02,0.0395,Herbaceous - shrub-steppe,1
1.9,678561.119,4577092.084,18991230,18991230,P052,15.4618,0.7027,2051.4,0.0452,Herbaceous - shrub-steppe,1
1.9,660886.0107,4594398.288,18991230,18991230,P052,10.4629,0.6147,2473.7,0.0772,Herbaceous - shrub-steppe,1
1.9,664408.3965,4589519.974,18991230,18991230,P052,17.8309,0.5766,2263.08,0.094,Herbaceous - shrub-steppe,1
