altid,LMT_Date,LMT_Time,DOP,elevation,slope,sin_aspect,cos_aspect,veg_class,used
22952,4/29/2017,16:00,2.4,1965.89,93.2899,0.647358,0.0642418,Shrubland,1
22952,4/29/2017,20:01,2,1818.92,79.1207,1.96601,1.25851,Shrubland,1
22952,4/30/2017,16:00,3.6,1742.76,88.2247,0.89232,0.00581437,Shrubland,1
22952,4/30/2017,20:01,2.8,1759.04,67.9527,1.61472,1.78875,Shrubland,1
22952,5/1/2017,4:00,4.2,1903.23,79.195,1.98213,0.811818,Shrubland,1
22952,5/1/2017,8:00,2,1914.18,85.3988,1.94964,1.31333,Shrubland,1
22952,5/1/2017,12:00,3.4,1914.18,92.3962,1.98114,1.1933,Shrubland,1
22952,5/1/2017,16:00,3.6,1797.07,93.6498,1.98943,0.855015,Shrubland,1
22952,5/4/2017,4:00,3.8,1896.33,127.663,1.75514,0.344442,Shrubland,1
22952,5/4/2017,8:00,2,1896.33,127.663,1.75514,0.344442,Shrubland,1
22952,5/4/2017,12:00,2.6,1906.87,78.1111,0.441941,0.170199,Shrubland,1
22952,5/12/2017,4:01,4.6,1943.21,64.447,1.31661,1.94856,Shrubland,1
22952,5/12/2017,8:00,2.6,1930.44,71.8928,1.86074,1.50904,Shrubland,1
22952,5/12/2017,12:00,2,1937.06,64.2448,1.94068,1.3393,Shrubland,1
22952,5/12/2017,16:00,2,1903.58,75.4817,1.31385,1.94947,Shrubland,1
22952,5/15/2017,12:00,3,1862.25,101.769,1.9972,1.0748,Herbaceous-Shrub Steppe,1
20015,5/15/2016,0:00,4.2,1642.56,49.8692,0.319082,0.267641,Shrubland,1
20015,5/16/2016,0:00,3,1639.39,46.1877,0.956322,0.00095433,Shrubland,1
20015,5/17/2016,4:00,2.4,1892.88,45.056,0.248678,1.65994,Shrubland,1
20015,5/17/2016,8:00,4.4,1895.47,27.0219,0.577438,1.90633,Shrubland,1
20015,5/17/2016,12:00,3.2,1895.47,23.193,1.51951,1.85447,Herbaceous-Shrub Steppe,1
20015,5/17/2016,16:00,2.4,1928.98,45.7359,0.368097,1.77505,Shrubland,1
20015,5/17/2016,20:00,3.4,1789.13,63.1707,1.78427,1.62041,Shrubland,1
20015,5/18/2016,4:00,4.2,1831.76,84.8669,1.89863,1.43871,Shrubland,1
20015,5/18/2016,8:00,3,1840.97,106.761,1.72627,1.68741,Shrubland,1
20015,5/18/2016,12:00,3.4,1840.97,106.761,1.72627,1.68741,Shrubland,1
20015,6/10/2016,20:00,2.2,1493.33,20.2388,0.0630846,0.650444,Shrubland,1
20015,6/12/2016,0:00,2.8,1522.38,39.5404,0.228452,1.63617,Shrubland,1
20015,6/12/2016,16:00,2,1611.03,24.2425,1.07391,1.99726,Shrubland,1
20015,6/13/2016,0:01,2.8,1638.91,58.356,1.22673,1.97396,Shrubland,1
20022,6/12/2016,0:00,2,1530.54,23.8424,0.00193316,1.06215,Shrubland,1
20022,6/12/2016,4:00,3,1624.31,91.7687,0.187695,1.58323,Open Tree Canopy,1
20022,6/12/2016,16:00,3.2,1613.7,29.8113,0.766546,1.97237,Shrubland,1
20022,6/14/2016,16:00,2.4,1667.28,85.2073,1.69086,0.277011,Shrubland,1
20034,6/9/2016,20:01,2.4,1512.56,37.4653,0.222627,0.37096,Shrubland,1
20034,6/12/2016,0:00,2.4,1522.38,39.5404,0.228452,1.63617,Shrubland,1
20034,6/12/2016,4:01,3.4,1624.31,91.7687,0.187695,1.58323,Open Tree Canopy,1
20034,6/12/2016,8:01,6.8,1580.91,90.6495,1.89324,1.44958,Shrubland,1
20034,6/12/2016,12:01,2.6,1624.31,91.7687,0.187695,1.58323,Open Tree Canopy,1
20034,6/12/2016,16:01,2.8,1660.41,69.9733,0.00247782,1.07035,Shrubland,1
20034,6/13/2016,0:01,5.2,1647.16,84.6144,1.70679,1.70742,Shrubland,1
20034,6/13/2016,16:00,3.2,1642.76,80.3743,1.07577,0.00287491,Shrubland,1
20034,6/14/2016,0:00,3.8,1632.49,31.774,1.41257,0.0890749,Shrubland,1
20034,6/15/2016,8:00,2.2,1804.79,37.0506,1.46047,0.112325,Open Tree Canopy,1
20034,6/15/2016,12:00,1.8,1802.84,42.3954,1.23198,0.0272803,Open Tree Canopy,1
20034,6/17/2016,20:00,3,1575.97,72.4681,1.06515,0.00212455,Shrubland,1
20034,6/24/2016,20:00,2.8,1485.68,31.386,0.662488,1.94132,Shrubland,1
20034,6/26/2016,0:01,4,1460.63,3.83175,0.037904,1.27271,Shrubland,1
20034,6/27/2016,20:01,1.6,1460.39,8.17639,0.789216,0.0224673,Shrubland,1
20034,6/28/2016,20:00,2.6,1461.32,5.2107,0.694685,1.95225,Shrubland,1
20038,4/22/2016,0:00,2,1848.94,67.0105,0.303223,0.282712,Shrubland,1
20038,4/22/2016,4:00,5.2,1906.89,99.1115,1.87518,1.48379,Shrubland,1
20038,4/22/2016,16:00,2,1920.14,52.608,0.694528,0.0477989,Shrubland,1
20038,4/23/2016,4:03,13.2,1862.74,84.2712,1.72517,1.68857,Sparsely Vegetated,1
20038,4/23/2016,12:00,5.8,1854.18,89.8011,1.79725,1.60366,Sparsely Vegetated,1
20038,4/23/2016,16:00,3.4,1795.07,89.5148,1.61843,1.78584,Shrubland,1
20038,4/24/2016,16:00,3.2,1860.25,49.0797,0.702045,0.0454202,Shrubland,1
20038,4/25/2016,4:00,9.6,1870.45,154.365,1.72073,1.69322,Sparsely Vegetated,1
20038,4/25/2016,20:00,2.6,1695.1,58.9933,0.590571,0.0876579,Shrubland,1
20038,4/26/2016,0:01,6.4,1679.51,111.429,0.0423919,1.28807,Shrubland,1
20038,4/28/2016,16:00,5,1584.73,88.6781,0.111523,1.45892,Shrubland,1
20038,4/30/2016,16:00,2.8,1657.85,68.0099,1.09908,1.99508,Shrubland,1
20038,4/30/2016,20:00,2.2,1620.6,60.689,1.14059,1.99007,Shrubland,1
20038,5/21/2016,16:00,2.6,1831.76,84.8669,1.89863,1.43871,Shrubland,1
20038_17,4/16/2017,0:01,2.6,1753.18,80.5927,1.55357,1.8328,Shrubland,1
20038_17,4/16/2017,16:00,2.4,1659.36,82.4051,1.11138,0.00622255,Shrubland,1
20038_17,4/18/2017,20:00,2.6,1605.69,50.694,0.97579,1.99971,Shrubland,1
20038_17,4/19/2017,8:00,1.8,1878.96,105.714,0.139278,0.490925,Shrubland,1
20038_17,4/19/2017,12:00,2.6,1888.47,102.918,0.585906,0.089766,Shrubland,1
20038_17,4/19/2017,16:00,3.6,1894.94,29.1847,0.301546,1.71565,Shrubland,1
20038_17,4/30/2017,0:01,4.8,1765.78,31.4881,1.38301,1.92375,Shrubland,1
22951,4/16/2017,0:00,2.2,1726.89,79.4831,0.273553,1.68722,Shrubland,1
22951,4/16/2017,16:00,2.6,1666.61,75.1012,1.61703,0.213061,Shrubland,1
22951,4/18/2017,20:00,3.4,1601.26,40.8836,0.984753,1.99988,Shrubland,1
22951,4/19/2017,8:00,1.8,1882.1,98.0748,0.79707,1.97919,Herbaceous-Shrub Steppe,1
22951,4/19/2017,12:00,2.6,1888.47,102.918,0.585906,0.089766,Shrubland,1
22951,4/19/2017,16:00,2.6,1893.14,67.7025,0.0379681,1.27294,Shrubland,1
22951,4/27/2017,16:00,4,1620.47,48.8853,1.56441,1.82549,Shrubland,1
22951,4/28/2017,0:00,2.6,1604.16,23.9357,1.00041,2,Shrubland,1
22951,4/28/2017,16:00,2.4,1575.3,68.5492,1.3368,0.0584237,Shrubland,1
22951,4/28/2017,20:00,5,1521.46,52.6336,0.100467,1.43685,Shrubland,1
22951,4/29/2017,20:00,3.8,1473.82,7.87209,1.88603,1.46362,Shrubland,1
22951,5/7/2017,20:00,3.4,1892.03,55.4845,0.462131,0.156972,Shrubland,1
22952,4/26/2017,20:01,3,1874.62,69.6689,0.454829,0.161675,Shrubland,1
22952,4/27/2017,0:00,3.4,1916.94,73.4637,0.182868,0.42355,Open Tree Canopy,1
22952,4/27/2017,4:00,4.4,1837.28,51.1101,1.65805,1.75297,Shrubland,1
22952,4/27/2017,8:00,4.8,1812.46,94.1602,1.99582,1.09134,Shrubland,1
22952,5/22/2017,20:00,3.4,1537.15,35.8525,1.82501,1.56511,Shrubland,1
22952,5/23/2017,16:00,2.2,1679.98,90.6995,0.679321,1.94719,Shrubland,1
20015,5/15/2016,4:00,2.4,1752.7,111.815,1.00083,3.58E-07,Shrubland,1
20015,5/15/2016,8:00,2.8,1752.7,111.815,1.00083,3.58E-07,Shrubland,1
20015,5/15/2016,12:00,3.6,1753.73,91.5529,0.678446,0.0531087,Shrubland,1
20015,5/15/2016,20:00,3,1810.71,47.1654,0.655653,0.0611576,Shrubland,1
20015,5/16/2016,4:00,2,1764.54,85.2225,0.845115,0.0120675,Shrubland,1
20015,5/16/2016,8:00,5.8,1752.7,111.815,1.00083,3.58E-07,Shrubland,1
20015,5/16/2016,12:00,3.8,1764.54,85.2225,0.845115,0.0120675,Shrubland,1
20015,5/16/2016,20:00,2,1808.45,38.809,1.10264,0.00528175,Shrubland,1
20015,5/22/2016,4:00,2.4,1747.7,148.659,0.917244,0.00343013,Shrubland,1
20015,5/22/2016,16:00,3.2,1729.89,82.1198,1.21992,0.0244832,Shrubland,1
20015,5/22/2016,20:00,2.6,1573.49,49.4614,0.302172,1.71627,Shrubland,1
20015,5/27/2016,0:00,3.8,1572.36,59.9904,1.40163,1.9158,Shrubland,1
20015,5/28/2016,20:00,4.4,1476.62,16.6814,1.80696,0.409392,Shrubland,1
20015,6/12/2016,4:00,3.6,1670.34,79.6971,1.48269,0.124206,Open Tree Canopy,1
20015,6/12/2016,8:00,3.4,1740.55,46.3754,0.920006,0.00320464,Shrubland,1
20015,6/12/2016,12:00,3.4,1740.55,46.3754,0.920006,0.00320464,Shrubland,1
20015,6/13/2016,4:00,5.8,1750.85,124.89,1.66543,0.253537,Shrubland,1
20015,6/13/2016,8:00,2.8,1750.85,124.89,1.66543,0.253537,Shrubland,1
20015,6/13/2016,12:00,3.2,1750.85,124.89,1.66543,0.253537,Shrubland,1
20015,6/14/2016,4:00,2.2,1686.99,100.949,0.301041,1.71516,Shrubland,1
20015,6/14/2016,8:00,2.6,1685.75,103.716,1.97247,1.23305,Shrubland,1
20015,6/14/2016,12:00,2,1694.83,110.783,0.000161886,1.01799,Shrubland,1
20015,6/14/2016,16:00,2,1668.13,80.4567,0.120351,0.524377,Open Tree Canopy,1
20022,5/26/2016,16:00,3.2,1657.62,134.473,1.75813,1.65211,Open Tree Canopy,1
20022,6/12/2016,8:00,3.4,1700.21,124.124,1.85474,1.51906,Open Tree Canopy,1
20022,6/12/2016,12:00,3.6,1697.59,105.741,1.46114,0.112675,Open Tree Canopy,1
20022,6/14/2016,4:00,2.2,1685.75,103.716,1.97247,1.23305,Open Tree Canopy,1
20022,6/14/2016,8:00,3.6,1694.83,110.783,0.000161886,1.01799,Open Tree Canopy,1
20022,6/14/2016,12:00,3.2,1686.99,100.949,0.301041,1.71516,Shrubland,1
20022,6/26/2016,0:00,2,1479.91,28.76,1.98906,1.1475,Shrubland,1
20034,5/31/2016,20:00,2.2,1507.34,51.5686,0.911308,0.00394088,Shrubland,1
20034,6/10/2016,0:00,2.2,1468.9,9.42973,1.42245,1.90639,Shrubland,1
20034,6/19/2016,0:01,4.8,1571.7,95.7008,0.0438214,0.707216,Shrubland,1
20034,6/19/2016,8:00,1.8,1692.81,85.6694,0.908872,1.99584,Shrubland,1
20034,6/19/2016,12:00,2.4,1713.25,104.556,1.59996,0.199968,Shrubland,1
20034,6/19/2016,16:00,2,1689.81,59.3637,0.892774,1.99423,Shrubland,1
20034,6/23/2016,20:00,2.8,1463.94,14.8095,1.26972,1.96294,Shrubland,1
20034,6/25/2016,0:00,2.4,1481.35,18.2265,0.550627,0.106656,Shrubland,1
20034,6/25/2016,20:01,2.6,1502.22,25.1645,0.442826,0.169605,Shrubland,1
20038,4/21/2016,20:00,2.2,1887.21,51.0308,0.0994907,0.565163,Shrubland,1
20038,4/23/2016,8:00,5.2,1862.28,95.1837,1.79701,1.60396,Sparsely Vegetated,1
20038,4/24/2016,20:00,1.8,1884.05,32.4014,0.150077,1.52691,Shrubland,1
20038,4/25/2016,0:01,3.4,1856,56.0783,0.96117,0.000754178,Shrubland,1
20038,4/25/2016,8:01,5.4,1852.83,94.94,1.63374,1.77355,Shrubland,1
20038,4/25/2016,12:00,2.4,1843.19,98.454,1.47639,1.87923,Shrubland,1
20038,4/27/2016,4:00,4,1740.55,46.3754,0.920006,0.00320464,Shrubland,1
20038,4/27/2016,8:00,2.2,1734.75,86.8567,1.43679,1.89956,Shrubland,1
20038,4/27/2016,12:00,1.8,1734.75,86.8567,1.43679,1.89956,Shrubland,1
20038,4/27/2016,20:00,2.4,1656.02,57.0304,1.97355,0.771522,Shrubland,1
20038,4/30/2016,4:01,3.8,1730.3,124.608,0.219711,0.374581,Shrubland,1
20038,4/30/2016,8:00,2,1718.41,122.806,0.400211,0.199842,Shrubland,1
20038,4/30/2016,12:00,3,1730.3,124.608,0.219711,0.374581,Shrubland,1
20038,5/9/2016,4:00,2.8,1848.42,84.1346,0.759396,0.0293767,Open Tree Canopy,1
20038,5/9/2016,8:00,3.4,1861.04,61.6848,0.0988578,0.566476,Open Tree Canopy,1
20038,5/9/2016,12:00,2.4,1867.63,82.4008,0.489352,0.14021,Herbaceous-Shrub Steppe,1
20038,5/19/2016,20:01,5.2,1757.07,62.5109,0.333284,1.74531,Shrubland,1
20044,5/27/2016,20:00,2,1558.55,65.9158,0.00257945,1.07178,Shrubland,1
20038_17,4/15/2017,4:00,4,1766.87,112.839,0.12685,0.512547,Shrubland,1
20038_17,4/15/2017,8:00,2.2,1773.46,120.233,0.231182,1.63947,Shrubland,1
20038_17,4/16/2017,4:00,2.8,1786.84,90.1357,0.665953,0.0574435,Shrubland,1
20038_17,4/16/2017,8:00,2.2,1771.63,73.673,1.75408,0.343216,Shrubland,1
20038_17,4/16/2017,12:00,2.4,1771.63,73.673,1.75408,0.343216,Shrubland,1
20038_17,4/17/2017,0:00,2.8,1561.31,151.008,1.32582,0.0545678,Shrubland,1
20038_17,4/17/2017,20:00,3.6,1719.7,99.2452,0.271878,1.68545,Shrubland,1
20038_17,4/18/2017,0:01,2.6,1668.67,84.5535,0.886355,1.99352,Open Tree Canopy,1
20038_17,4/18/2017,4:00,2.4,1753.75,54.5155,0.846757,1.98819,Shrubland,1
20038_17,4/18/2017,8:00,2.2,1763.97,105.17,0.102342,0.559307,Shrubland,1
20038_17,4/18/2017,12:00,2.8,1754.24,62.5559,0.314365,1.72795,Shrubland,1
20038_17,4/19/2017,20:00,3,1821.43,92.1452,0.867893,1.99124,Shrubland,1
20038_17,4/21/2017,4:00,2.4,1676.16,130.334,0.101072,1.4381,Shrubland,1
20038_17,4/21/2017,8:00,2.6,1644.27,112.75,0.276631,1.69046,Open Tree Canopy,1
20038_17,4/21/2017,12:00,4,1644.27,112.75,0.276631,1.69046,Open Tree Canopy,1
20038_17,4/22/2017,0:00,2.4,1529.65,46.8021,0.959365,1.99917,Shrubland,1
20038_17,4/23/2017,20:00,1.6,1465.74,20.9837,0.662122,0.0588099,Shrubland,1
20038_17,4/25/2017,0:00,3.8,1617.48,105.986,0.155931,0.463765,Shrubland,1
20038_17,4/30/2017,4:00,2,1882.56,40.8628,0.653074,0.0621076,Shrubland,1
20038_17,4/30/2017,8:00,3,1890.19,44.3003,0.800164,1.97983,Open Tree Canopy,1
20038_17,4/30/2017,12:00,3.2,1890.19,44.3003,0.800164,1.97983,Open Tree Canopy,1
20038_17,5/9/2017,16:00,2.8,1746.01,94.8569,1.95928,1.28247,Shrubland,1
20038_17,5/9/2017,20:00,2.2,1839.37,112.373,1.22304,0.0251909,Shrubland,1
22951,4/16/2017,4:00,4,1786.84,90.1357,0.665953,0.0574435,Shrubland,1
22951,4/16/2017,8:00,2,1786.84,90.1357,0.665953,0.0574435,Shrubland,1
22951,4/16/2017,12:00,2.4,1786.84,90.1357,0.665953,0.0574435,Shrubland,1
22951,4/17/2017,0:00,5.2,1561.31,151.008,1.32582,0.0545678,Shrubland,1
22951,4/17/2017,20:01,3.2,1719.7,71.9451,0.566384,1.9011,Shrubland,1
22951,4/18/2017,0:01,5.6,1668.67,84.5535,0.886355,1.99352,Open Tree Canopy,1
22951,4/18/2017,4:00,4.8,1767.36,165.815,1.93351,1.35854,Open Tree Canopy,1
22951,4/18/2017,8:00,2,1763.97,105.17,0.102342,0.559307,Shrubland,1
22951,4/18/2017,12:01,2.8,1753.75,65.3511,0.000857532,0.958596,Shrubland,1
22951,4/21/2017,4:00,6,1674.38,132.879,1.79969,0.399582,Shrubland,1
22951,4/21/2017,8:00,2.8,1643.55,111.77,0.153875,1.53298,Open Tree Canopy,1
22951,4/21/2017,12:00,4,1656.89,138.099,0.00904161,1.13417,Open Tree Canopy,1
22951,4/22/2017,0:00,2.4,1544.97,65.4935,1.71738,0.30332,Shrubland,1
22951,4/23/2017,20:00,5.4,1469.26,25.8598,0.112775,0.538664,Shrubland,1
22951,4/27/2017,0:01,4.2,1668.13,80.4567,0.120351,0.524377,Open Tree Canopy,1
22951,4/28/2017,4:00,2.4,1685.75,103.716,1.97247,1.23305,Open Tree Canopy,1
22951,4/28/2017,8:01,3,1685.75,103.716,1.97247,1.23305,Open Tree Canopy,1
22951,4/28/2017,12:00,3,1686.99,100.949,0.301041,1.71516,Shrubland,1
22951,4/29/2017,0:00,4.6,1555.22,83.9105,1.38156,1.92434,Shrubland,1
22952,4/26/2017,0:01,3.4,1774.84,88.8163,1.72732,0.3137,Shrubland,1
22952,4/26/2017,4:00,5.4,1822.27,144.014,0.0999634,0.564186,Shrubland,1
22952,4/26/2017,8:00,3.4,1822.27,144.014,0.0999634,0.564186,Shrubland,1
22952,4/26/2017,12:00,3.6,1822.27,144.014,0.0999634,0.564186,Shrubland,1
22952,4/26/2017,16:01,4.2,1804.06,115.661,0.111031,0.542032,Shrubland,1
22952,5/21/2017,4:01,2,1740.76,106.884,0.954884,1.99898,Shrubland,1
22952,5/21/2017,8:00,3.2,1743.42,106.26,0.66302,0.0584884,Shrubland,1
22952,5/21/2017,12:00,3.2,1752.7,111.815,1.00083,3.58E-07,Shrubland,1
22952,5/22/2017,0:00,2.2,1499.84,39.4064,0.0153258,1.1744,Shrubland,1
22952,5/24/2017,4:00,3,1703.72,103.974,1.23568,1.97183,Shrubland,1
22952,5/24/2017,8:00,2.4,1704.39,100.415,1.89601,0.555968,Shrubland,1
22952,5/24/2017,12:00,2.2,1704.39,100.415,1.89601,0.555968,Shrubland,1
20015,5/18/2016,16:00,3.4,1929.88,56.6416,1.83865,1.54467,Sparsely Vegetated,1
20015,5/19/2016,8:02,2.8,1903.45,46.3706,1.99457,1.1041,Shrubland,1
20015,5/19/2016,12:00,2.8,2031.77,131.758,1.82343,0.432577,Shrubland,1
20015,5/22/2016,8:00,2,1815.17,85.9129,0.00789589,0.874583,Shrubland,1
20015,5/22/2016,12:00,3.2,1815.17,85.9129,0.00789589,0.874583,Shrubland,1
20015,5/23/2016,0:00,5,1665.16,65.4329,0.28815,1.70233,Shrubland,1
20015,5/23/2016,16:00,2.8,1619.02,93.5725,1.44011,0.102055,Shrubland,1
20015,5/27/2016,4:00,3.2,1664.04,83.9417,0.298697,1.71286,Shrubland,1
20015,5/27/2016,8:00,2.2,1658.84,124.456,0.576728,1.906,Open Tree Canopy,1
20015,5/27/2016,12:00,2,1658.84,124.456,0.576728,1.906,Open Tree Canopy,1
20015,5/27/2016,20:00,4.4,1594.45,78.7918,1.07961,0.00317413,Shrubland,1
20015,5/28/2016,0:01,3.6,1577.54,60.1881,1.08398,1.99647,Shrubland,1
20015,6/3/2016,20:01,2.8,1620.98,102.919,1.95165,1.30719,Shrubland,1
20015,6/10/2016,16:01,2.8,1502.72,74.3069,1.99892,0.953625,Shrubland,1
20015,6/11/2016,0:00,5.2,1497.91,56.5218,1.76668,0.35797,Shrubland,1
20022,5/27/2016,0:00,3.8,1576.22,65.2948,1.00451,1.02E-05,Shrubland,1
20022,6/26/2016,20:00,2.6,1474.43,32.7721,0.0744832,0.621293,Shrubland,1
20034,5/28/2016,0:00,2.6,1569.65,60.3084,1.12711,0.00811106,Shrubland,1
20034,5/28/2016,4:00,2.4,1654,103.656,1.71935,0.305353,Shrubland,1
20034,5/28/2016,20:00,2.6,1540.56,89.6535,1.63547,1.77213,Shrubland,1
20034,6/1/2016,0:00,2.8,1574.18,64.2318,1.03923,0.000769913,Shrubland,1
20034,6/3/2016,16:00,2.2,1624.49,47.9557,1.07205,1.9974,Shrubland,1
20034,6/3/2016,20:00,4,1562.6,54.4234,1.56511,0.174986,Shrubland,1
20034,6/8/2016,20:00,2.4,1505.14,50.0159,0.694137,1.95208,Shrubland,1
20034,6/9/2016,0:00,4,1504.93,71.8506,0.694149,1.95208,Shrubland,1
20034,6/13/2016,4:01,5,1796.51,71.7726,0.00985897,0.859926,Shrubland,1
20034,6/13/2016,8:00,5,1784.19,59.9085,0.318891,0.267818,Shrubland,1
20034,6/13/2016,12:00,5.2,1791.24,103.445,0.319244,0.26749,Shrubland,1
20034,6/18/2016,0:00,4.6,1599.76,91.5221,1.7139,0.299755,Shrubland,1
20034,6/19/2016,4:00,2.2,1688.24,104.066,1.62714,0.221093,Shrubland,1
20034,6/20/2016,20:01,3.6,1523.11,40.9841,0.950309,1.99876,Shrubland,1
20034,6/23/2016,0:01,4.4,1502.21,38.1434,1.68923,0.275462,Shrubland,1
20038,4/25/2016,16:00,3.4,1787.33,55.7875,0.145855,1.52004,Shrubland,1
20038,4/26/2016,4:02,3,1817.09,37.7325,0.298549,1.71272,Shrubland,1
20038,4/26/2016,8:00,5.4,1817.09,37.7325,0.298549,1.71272,Shrubland,1
20038,4/27/2016,0:02,3.4,1794.71,160.381,1.61E-06,1.00179,Shrubland,1
20038,4/28/2016,0:01,2.6,1669.54,89.006,0.243169,0.346389,Open Tree Canopy,1
20038,4/28/2016,4:00,3.8,1663.72,93.712,0.330964,0.25677,Shrubland,1
20038,4/28/2016,8:00,2.6,1662.35,94.4042,1.07741,1.997,Shrubland,1
20038,4/28/2016,12:00,5,1659.58,76.5564,1.94075,0.660911,Shrubland,1
20038,4/29/2016,0:01,3.2,1577.54,60.1881,1.08398,1.99647,Shrubland,1
20038,4/29/2016,4:00,2.2,1654,103.656,1.71935,0.305353,Shrubland,1
20038,4/29/2016,8:01,3,1654,103.656,1.71935,0.305353,Shrubland,1
20038,5/1/2016,0:01,3.6,1778.04,118.72,0.541207,0.111457,Shrubland,1
20038,5/1/2016,4:00,4,1811.03,130.974,1.86359,1.5042,Shrubland,1
20038,5/1/2016,8:00,8.6,1811.03,130.974,1.86359,1.5042,Shrubland,1
20038,5/9/2016,0:00,3.4,1930.43,54.2578,1.99907,1.04323,Shrubland,1
20038,5/14/2016,16:00,2.4,1852.12,65.5332,0.317701,0.268926,Open Tree Canopy,1
20038,5/15/2016,12:00,3.6,1794.28,95.9007,0.584796,0.0902715,Shrubland,1
20038,5/15/2016,16:00,3.8,1856.23,58.4374,0.340519,0.248278,Open Tree Canopy,1
20038,5/18/2016,4:00,2.6,1761.06,72.4316,0.553255,0.105339,Open Tree Canopy,1
20038,5/21/2016,20:00,2,2037.73,51.1229,0.126153,1.4862,Shrubland,1
20044,5/27/2016,0:00,3,1583.86,110.532,0.131593,0.504148,Shrubland,1
20044,5/27/2016,4:00,4,1654.59,103.469,0.281547,1.69557,Shrubland,1
20044,5/27/2016,8:00,2.6,1654.59,103.469,0.281547,1.69557,Shrubland,1
20044,5/27/2016,12:00,3.6,1664.58,104.492,0.10578,1.44763,Shrubland,1
20044,5/27/2016,16:00,3.2,1623.29,43.7414,1.68717,1.7265,Shrubland,1
20044,5/28/2016,0:00,2.6,1566.26,59.0223,0.596292,0.0851119,Shrubland,1
20044,6/8/2016,20:00,2.2,1512.42,64.3377,0.612282,1.92178,Shrubland,1
20044,6/9/2016,0:03,11,1502.72,74.3069,1.99892,0.953625,Shrubland,1
20044,6/9/2016,4:00,2,1584.05,65.3811,0.523524,1.87919,Shrubland,1
20044,6/9/2016,8:00,2.6,1591.72,102.713,1.87141,1.49056,Shrubland,1
20044,6/9/2016,12:00,3.8,1599.32,83.2626,0.0611135,1.34423,Shrubland,1
20044,6/9/2016,16:00,3.2,1610.98,113.831,1.97405,1.22632,Shrubland,1
20044,6/9/2016,20:00,2.6,1595.16,98.4861,0.244226,0.345168,Shrubland,1
20044,6/10/2016,4:00,2.6,1671.03,87.2192,0.222116,1.62841,Shrubland,1
20044,6/10/2016,8:00,2.6,1661.25,93.1567,0.0432804,1.29101,Shrubland,1
20044,6/10/2016,12:00,3.6,1671.03,87.2192,0.222116,1.62841,Shrubland,1
20044,6/10/2016,16:00,6,1640.52,144.536,0.714906,0.0415004,Open Tree Canopy,1
20044,6/10/2016,20:00,2,1471.46,46.5781,0.49214,0.13856,Shrubland,1
20038_17,4/15/2017,12:00,5.2,1770.98,62.9929,0.121424,1.4776,Shrubland,1
20038_17,4/15/2017,16:00,7.8,1800.26,85.0198,1.68203,0.268678,Shrubland,1
20038_17,4/18/2017,16:00,2.6,1771.1,108.256,0.102389,1.44079,Open Tree Canopy,1
20038_17,4/21/2017,16:00,2.6,1779.75,95.5564,1.89576,0.555469,Shrubland,1
20038_17,4/21/2017,20:00,3.2,1794.22,38.2797,1.46662,0.115545,Shrubland,1
20038_17,4/23/2017,0:00,2.2,1538.98,75.873,0.906247,0.00440454,Shrubland,1
20038_17,4/25/2017,4:00,4,1654.75,57.9767,0.346402,1.75684,Shrubland,1
20038_17,4/25/2017,8:01,3.2,1649.84,74.4309,1.43929,0.101654,Open Tree Canopy,1
20038_17,4/25/2017,12:00,3.2,1651.96,74.9281,1.97086,0.760361,Shrubland,1
20038_17,5/1/2017,4:00,4.2,1960.26,112.037,1.85961,1.51096,Shrubland,1
20038_17,5/9/2017,8:00,2,1823.56,44.0971,0.0309093,1.2467,Shrubland,1
20038_17,5/9/2017,12:00,3.2,1822.11,69.0956,0.073037,1.37515,Shrubland,1
22951,4/18/2017,16:00,4,1771.1,108.256,0.102389,1.44079,Shrubland,1
22951,4/21/2017,16:00,2.6,1778.07,82.4997,1.95394,0.700008,Shrubland,1
22951,4/21/2017,20:01,3.8,1777.2,84.8192,1.6474,0.23785,Shrubland,1
22951,4/23/2017,0:01,4,1551.93,67.5415,1.22297,0.0251749,Shrubland,1
22951,4/27/2017,4:00,4.4,1796.51,71.7726,0.00985897,0.859926,Shrubland,1
22951,4/27/2017,8:00,4,1790.36,120.57,0.957546,0.00090158,Shrubland,1
22951,4/27/2017,12:00,3.2,1784.19,59.9085,0.318891,0.267818,Shrubland,1
22951,4/29/2017,4:00,2.2,1642.14,144.733,1.90425,1.427,Shrubland,1
22951,4/29/2017,8:00,5,1651.25,102.233,0.727894,0.0377326,Shrubland,1
22951,4/29/2017,12:00,3.2,1651.25,102.233,0.727894,0.0377326,Shrubland,1
22951,4/30/2017,0:00,4.8,1576.92,92.5177,0.993689,1.99998,Shrubland,1
22951,5/7/2017,16:00,1.6,2059.48,43.2072,0.279991,1.69396,Open Tree Canopy,1
22952,5/22/2017,4:01,2.4,1621.74,82.6466,0.21948,1.62513,Shrubland,1
22952,5/22/2017,8:00,4.2,1615.63,42.1115,0.283744,1.69784,Open Tree Canopy,1
22952,5/22/2017,12:00,2.4,1652.67,71.6987,1.42333,0.0940233,Shrubland,1
22952,5/23/2017,4:00,9.4,1761.29,97.4824,0.0808276,0.606145,Shrubland,1
22952,5/23/2017,8:00,3.2,1769.94,108.924,0.087051,0.591926,Shrubland,1
22952,5/23/2017,12:00,2.8,1781.54,117.567,0.997345,2,Shrubland,1
